,gasprice,height,heightl1,difficulty,diffl1,gaslimit,limitl1,gasused,gasusedl1,timestamp,timestampl1,gaspricel1,gaspricel2,avegasprice,maxgasprice,avel1,avel2,timespan1,timespan2,confirmtime
3398,4,4836087,4836086,1.90275E+15,1.90089E+15,7984452,7976682,6636140,7795645,1514785343,1514785341,4,0.5,32.023,62.69,29.09744,2.582474,2,16,59.93828075
3399,0.5,4836088,4836087,1.90368E+15,1.90275E+15,7992248,7984452,7978598,6636140,1514785351,1514785343,4,4,26.057606,60,32.023,29.09744,8,10,45.11652386
3400,0.5,4836089,4836088,1.90461E+15,1.90368E+15,8000000,7992248,7999378,7978598,1514785352,1514785351,0.5,4,12.786296,50,26.057606,32.023,1,9,55.82545216
3401,12,4836090,4836089,1.90461E+15,1.90461E+15,7992222,8000000,5303842,7999378,1514785364,1514785352,0.5,0.5,25.655455,99.67,12.786296,26.057606,12,13,52.75847747
3402,1,4836091,4836090,1.90461E+15,1.90461E+15,8000000,7992222,7987253,5303842,1514785377,1514785364,12,0.5,23.405941,60,25.655455,12.786296,13,25,45.34469106
3403,0.5,4836092,4836091,1.90647E+15,1.90461E+15,8003889,8000000,8001029,7987253,1514785383,1514785377,1,12,17.440252,100,23.405941,25.655455,6,19,55.06532945
3404,4,4836093,4836092,1.9074E+15,1.90647E+15,8000029,8003889,1493915,8001029,1514785386,1514785383,0.5,1,24.681081,130,17.440252,23.405941,3,9,43.63872696
3405,0.5,4836094,4836093,1.9074E+15,1.9074E+15,8000029,8000029,7979822,1493915,1514785398,1514785386,4,0.5,7.895229,100,24.681081,17.440252,12,15,50.16307905
3406,4,4836095,4836094,1.9074E+15,1.9074E+15,7992222,8000029,7975937,7979822,1514785410,1514785398,0.5,4,22.62607,90,7.895229,24.681081,12,24,53.72793383
3407,4,4836096,4836095,1.90647E+15,1.9074E+15,7984452,7992222,7983832,7975937,1514785435,1514785410,4,0.5,26.351023,140,22.62607,7.895229,25,37,53.10229337
3408,1,4836097,4836096,1.9074E+15,1.90647E+15,7976682,7984452,7956716,7983832,1514785439,1514785435,4,4,5.023117,51,26.351023,22.62607,4,29,46.52256202
3409,4,4836098,4836097,1.9074E+15,1.9074E+15,7984452,7976682,7911656,7956716,1514785448,1514785439,1,4,31.990697,55,5.023117,26.351023,9,13,40.28609113
3410,4,4836099,4836098,1.90833E+15,1.9074E+15,7992222,7984452,3446281,7911656,1514785452,1514785448,4,1,31.939302,55,31.990697,5.023117,4,13,54.48015131
3411,1,4836100,4836099,1.90833E+15,1.90833E+15,8000000,7992222,7992200,3446281,1514785470,1514785452,4,4,25.291111,60,31.939302,31.990697,18,22,54.13205028
3412,4,4836101,4836100,1.90833E+15,1.90833E+15,7992222,8000000,2398478,7992200,1514785481,1514785470,1,4,32.307692,130,25.291111,31.939302,11,29,41.05386261
3413,4,4836102,4836101,1.9074E+15,1.90833E+15,7999992,7992222,6958052,2398478,1514785499,1514785481,4,1,24.414419,91,32.307692,25.291111,18,29,43.10043593
3414,0.5,4836103,4836102,1.9074E+15,1.9074E+15,8002373,7999992,7997961,6958052,1514785511,1514785499,4,4,26.063032,91,24.414419,32.307692,12,30,52.26287754
3415,1,4836104,4836103,1.90647E+15,1.9074E+15,8006275,8002373,8003637,7997961,1514785533,1514785511,0.5,4,28.740885,91,26.063032,24.414419,22,34,44.83080087
3416,1,4836105,4836104,1.90833E+15,1.90647E+15,8010182,8006275,8005120,8003637,1514785536,1514785533,1,0.5,16.958133,70,28.740885,26.063032,3,25,45.27340363
3417,4,4836106,4836105,1.90833E+15,1.90833E+15,8002397,8010182,3705761,8005120,1514785545,1514785536,1,1,28.67284,91,16.958133,28.740885,9,12,54.6997332
3418,1,4836107,4836106,1.90833E+15,1.90833E+15,8000012,8002397,7999194,3705761,1514785560,1514785545,4,1,25.591355,91,28.67284,16.958133,15,24,49.96252134
3419,4,4836108,4836107,1.9074E+15,1.90833E+15,8000029,8000012,5404272,7999194,1514785578,1514785560,1,4,29.908054,100,25.591355,28.67284,18,33,58.94488959
3420,1,4836109,4836108,1.90553E+15,1.9074E+15,7992222,8000029,7988834,5404272,1514785606,1514785578,4,1,17.688168,91,29.908054,25.591355,28,46,43.30465106
3421,1,4836110,4836109,1.90553E+15,1.90553E+15,7999992,7992222,7790069,7988834,1514785617,1514785606,1,4,24.719539,91,17.688168,29.908054,11,39,45.13390713
3422,4,4836111,4836110,1.90647E+15,1.90553E+15,7992185,7999992,2710542,7790069,1514785623,1514785617,1,1,23.56129,91,24.719539,17.688168,6,17,54.26829242
3423,1,4836112,4836111,1.9074E+15,1.90647E+15,7999988,7992185,7979301,2710542,1514785630,1514785623,4,1,18.736629,100,23.56129,24.719539,7,13,55.59340675
3424,5,4836113,4836112,1.90646E+15,1.9074E+15,7992185,7999988,7987655,7979301,1514785664,1514785630,1,4,25.526452,100,18.736629,23.56129,34,41,49.29376947
3425,1,4836114,4836113,1.9074E+15,1.90646E+15,7999955,7992185,7986337,7987655,1514785676,1514785664,5,1,13.460649,100,25.526452,18.736629,12,46,45.42947468
3426,1,4836115,4836114,1.9046E+15,1.9074E+15,8000029,7999955,8000022,7986337,1514785716,1514785676,1,5,13.514527,100,13.460649,25.526452,40,52,50.35211661
3427,20,4836116,4836115,1.90088E+15,1.9046E+15,8000029,8000029,7991478,8000022,1514785761,1514785716,1,1,28.116008,100,13.514527,13.460649,45,85,49.42653459
3428,20,4836117,4836116,1.90088E+15,1.90088E+15,8003924,8000029,7986361,7991478,1514785771,1514785761,20,1,42.117023,200,28.116008,13.514527,10,55,45.80820621
3429,8.78,4836118,4836117,1.90181E+15,1.90088E+15,8007807,8003924,7992165,7986361,1514785773,1514785771,20,20,19.672022,61.1,42.117023,28.116008,2,12,56.71078132
3430,4,4836119,4836118,1.90274E+15,1.90181E+15,8000029,8007807,7908453,7992165,1514785779,1514785773,8.78,20,9.050935,60,19.672022,42.117023,6,8,44.00427415
3431,2,4836120,4836119,1.90367E+15,1.90274E+15,8000029,8000029,7898739,7908453,1514785787,1514785779,4,8.78,13.436818,140,9.050935,19.672022,8,14,55.67825605
3432,4,4836121,4836120,1.90367E+15,1.90367E+15,7992222,8000029,7934562,7898739,1514785796,1514785787,2,4,23.025122,91,13.436818,9.050935,9,17,42.50803219
3433,21,4836122,4836121,1.89902E+15,1.90367E+15,7984452,7992222,7971475,7934562,1514785853,1514785796,4,2,29.183139,100,23.025122,13.436818,57,66,47.8699038
3434,24,4836123,4836122,1.89902E+15,1.89902E+15,7988332,7984452,7979058,7971475,1514785863,1514785853,21,4,55.945278,150,29.183139,23.025122,10,67,58.51779633
3435,2,4836124,4836123,1.89995E+15,1.89902E+15,7980567,7988332,7948278,7979058,1514785866,1514785863,24,21,20.190279,100,55.945278,29.183139,3,13,43.4871895
3436,4,4836125,4836124,1.90087E+15,1.89995E+15,7972797,7980567,7968901,7948278,1514785870,1514785866,2,24,21.114887,91,20.190279,55.945278,4,7,50.21111983
3437,40,4836126,4836125,1.90273E+15,1.90087E+15,7980581,7972797,7977844,7968901,1514785874,1514785870,4,2,51.12525,91,21.114887,20.190279,4,8,49.68993241
3438,21.2,4836127,4836126,1.89902E+15,1.90273E+15,7988373,7980581,7974788,7977844,1514785919,1514785874,40,4,38.870462,150,51.12525,21.114887,45,49,43.04206285
3439,8,4836128,4836127,1.89994E+15,1.89902E+15,7980604,7988373,7960281,7974788,1514785923,1514785919,21.2,40,21.625788,86.13,38.870462,51.12525,4,49,42.86985907
3440,4,4836129,4836128,1.90087E+15,1.89994E+15,7972834,7980604,7921606,7960281,1514785930,1514785923,8,21.2,16.933308,150,21.625788,38.870462,7,11,55.67654053
3441,2,4836130,4836129,1.90087E+15,1.90087E+15,7980618,7972834,7969880,7921606,1514785939,1514785930,4,8,15.900095,60,16.933308,21.625788,9,16,40.84283891
3442,20,4836131,4836130,1.89623E+15,1.90087E+15,7972834,7980618,7955566,7969880,1514785996,1514785939,2,4,28.92658,140,15.900095,16.933308,57,66,55.31515999
3443,4,4836132,4836131,1.89623E+15,1.89623E+15,7965064,7972834,5440393,7955566,1514786006,1514785996,20,2,21.221238,53,28.92658,15.900095,10,67,48.88895155
3444,1,4836133,4836132,1.89623E+15,1.89623E+15,7972834,7965064,7960501,5440393,1514786024,1514786006,4,20,17.966667,91,21.221238,28.92658,18,28,53.73622982
3445,4,4836134,4836133,1.89623E+15,1.89623E+15,7965064,7972834,7955801,7960501,1514786035,1514786024,1,4,21.544916,100,17.966667,21.221238,11,29,42.67916246
3446,1,4836135,4836134,1.89438E+15,1.89623E+15,7972834,7965064,7966384,7955801,1514786067,1514786035,4,1,1.514377,100,21.544916,17.966667,32,43,55.26955615
3447,1,4836136,4836135,1.89438E+15,1.89438E+15,7965064,7972834,7961399,7966384,1514786080,1514786067,1,4,24.838604,100,1.514377,21.544916,13,45,53.19084626
3448,4,4836137,4836136,1.89345E+15,1.89438E+15,7957294,7965064,7941538,7961399,1514786102,1514786080,1,1,27.325,100,24.838604,1.514377,22,35,43.72907422
3449,20,4836138,4836137,1.89438E+15,1.89345E+15,7961158,7957294,7818446,7941538,1514786104,1514786102,4,1,47.008531,91,27.325,24.838604,2,24,51.60934512
3450,1,4836139,4836138,1.8953E+15,1.89438E+15,7968912,7961158,7797652,7818446,1514786109,1514786104,20,4,4.341826,100,47.008531,27.325,5,7,57.42195901
3451,0.1,4836140,4836139,1.89623E+15,1.8953E+15,7961142,7968912,7879564,7797652,1514786116,1514786109,1,20,725000017.1,40000000000,4.341826,47.008531,7,12,53.93741855
3452,1,4836141,4836140,1.89623E+15,1.89623E+15,7968912,7961142,7968502,7879564,1514786132,1514786116,0.1,1,9.977112,91,725000017.1,4.341826,16,23,46.80431386
3453,4,4836142,4836141,1.8953E+15,1.89623E+15,7961142,7968912,7941381,7968502,1514786150,1514786132,1,0.1,25.950643,91,9.977112,725000017.1,18,34,52.35785866
3454,4,4836143,4836142,1.89623E+15,1.8953E+15,7968912,7961142,2780544,7941381,1514786154,1514786150,4,1,37.890323,100,25.950643,9.977112,4,22,59.20485317
3455,1,4836144,4836143,1.89715E+15,1.89623E+15,7976693,7968912,7972894,2780544,1514786156,1514786154,4,4,17.546429,55,37.890323,25.950643,2,6,53.41430936
3456,8,4836145,4836144,1.89437E+15,1.89715E+15,7968912,7976693,7957964,7972894,1514786192,1514786156,1,4,28.486667,100,17.546429,37.890323,36,38,51.63874044
3457,5.2,4836146,4836145,1.89437E+15,1.89437E+15,7972788,7968912,7966573,7957964,1514786203,1514786192,8,1,37.345916,120,28.486667,17.546429,11,47,45.2834637
3458,1,4836147,4836146,1.89437E+15,1.89437E+15,7980572,7972788,7965260,7966573,1514786212,1514786203,5.2,8,18.948955,91,37.345916,28.486667,9,20,52.92349613
3459,1,4836148,4836147,1.8916E+15,1.89437E+15,7988364,7980572,7969423,7965260,1514786250,1514786212,1,5.2,32.817606,140,18.948955,37.345916,38,47,58.73633786
3460,4,4836149,4836148,1.89252E+15,1.8916E+15,7980567,7988364,7706177,7969423,1514786258,1514786250,1,1,20.110649,70,32.817606,18.948955,8,46,41.65228294
3461,1,4836150,4836149,1.89437E+15,1.89252E+15,7988337,7980567,7978297,7706177,1514786262,1514786258,4,1,8.532423,91,20.110649,32.817606,4,12,47.95048159
3462,4,4836151,4836150,1.89437E+15,1.89437E+15,7996107,7988337,7779163,7978297,1514786282,1514786262,1,4,22.928603,91,8.532423,20.110649,20,24,58.35549328
3463,1,4836152,4836151,1.8953E+15,1.89437E+15,8000000,7996107,7988850,7779163,1514786292,1514786282,4,1,21.34522,117.51,22.928603,8.532423,10,30,44.04000186
3464,1,4836153,4836152,1.8953E+15,1.8953E+15,8000029,8000000,7988561,7988850,1514786309,1514786292,1,4,19.173938,91,21.34522,22.928603,17,27,48.46085434
3465,1,4836154,4836153,1.89622E+15,1.8953E+15,8003919,8000029,8000751,7988561,1514786316,1514786309,1,1,23.734078,80,19.173938,21.34522,7,24,51.62498216
3466,4,4836155,4836154,1.89715E+15,1.89622E+15,7996107,8003919,2831941,8000751,1514786323,1514786316,1,1,32.853091,60,23.734078,19.173938,7,14,57.51885993
3467,4.68,4836156,4836155,1.89807E+15,1.89715E+15,7988337,7996107,718495,2831941,1514786326,1514786323,4,1,24.978,77.12,32.853091,23.734078,3,10,59.62446171
3468,1,4836157,4836156,1.89715E+15,1.89807E+15,7996107,7988337,7984689,718495,1514786346,1514786326,4.68,4,21.673239,100,24.978,32.853091,20,23,49.8302505
3469,1,4836158,4836157,1.89622E+15,1.89715E+15,8000029,7996107,7951635,7984689,1514786366,1514786346,1,4.68,26.359327,100,21.673239,24.978,20,40,45.33975443
3470,1,4836159,4836158,1.89529E+15,1.89622E+15,7992222,8000029,7975391,7951635,1514786390,1514786366,1,1,24.116491,140,26.359327,21.673239,24,44,48.3614859
3471,4,4836160,4836159,1.89622E+15,1.89529E+15,7999992,7992222,7230364,7975391,1514786400,1514786390,1,1,41.947758,91,24.116491,26.359327,10,34,40.53942829
3472,4,4836161,4836160,1.89622E+15,1.89622E+15,8000029,7999992,4850503,7230364,1514786410,1514786400,4,1,25.948082,91,41.947758,24.116491,10,20,48.1606544
3473,1,4836162,4836161,1.89715E+15,1.89622E+15,8000029,8000029,6173866,4850503,1514786415,1514786410,4,4,17.428788,60,25.948082,41.947758,5,15,58.3304338
3474,1,4836163,4836162,1.89807E+15,1.89715E+15,8001261,8000029,7995663,6173866,1514786418,1514786415,1,4,17.348235,55,17.428788,25.948082,3,8,48.25538029
3475,2,4836164,4836163,1.89807E+15,1.89807E+15,8005161,8001261,7988751,7995663,1514786442,1514786418,1,1,27.9488,91,17.348235,17.428788,24,27,58.72906024
3476,0.5,4836165,4836164,1.89993E+15,1.89807E+15,8009047,8005161,7990126,7988751,1514786445,1514786442,2,1,16.117241,91,27.9488,17.348235,3,27,56.3081472
3477,1,4836166,4836165,1.90085E+15,1.89993E+15,8001250,8009047,1923301,7990126,1514786452,1514786445,0.5,2,17.914545,51,16.117241,27.9488,7,10,46.13750478
3478,0.5,4836167,4836166,1.90085E+15,1.90085E+15,8000000,8001250,7991729,1923301,1514786464,1514786452,1,0.5,29.106071,63,17.914545,16.117241,12,19,42.86364884
3479,1,4836168,4836167,1.899E+15,1.90085E+15,8000029,8000000,7979262,7991729,1514786498,1514786464,0.5,1,26.665169,100,29.106071,17.914545,34,46,43.91269406
3480,0.5,4836169,4836168,1.90085E+15,1.899E+15,8000029,8000029,7991617,7979262,1514786503,1514786498,1,0.5,16.754881,100,26.665169,29.106071,5,39,57.03234501
3481,0.5,4836170,4836169,1.90271E+15,1.90085E+15,8003924,8000029,7983595,7991617,1514786506,1514786503,0.5,1,28.072761,91,16.754881,26.665169,3,8,58.10027285
3482,0.5,4836171,4836170,1.90178E+15,1.90271E+15,7996144,8003924,7987701,7983595,1514786531,1514786506,0.5,0.5,105022856,23000000000,28.072761,16.754881,25,28,45.20780073
3483,20,4836172,4836171,1.89342E+15,1.90178E+15,7988374,7996144,7973093,7987701,1514786626,1514786531,0.5,0.5,33.775415,140,105022856,28.072761,95,120,57.13592479
3484,0.5,4836173,4836172,1.89435E+15,1.89342E+15,7996144,7988374,7873207,7973093,1514786630,1514786626,20,0.5,16.622089,55,33.775415,105022856,4,99,54.09791946
3485,1,4836174,4836173,1.89527E+15,1.89435E+15,8000029,7996144,7985275,7873207,1514786634,1514786630,0.5,20,18.534848,100,16.622089,33.775415,4,8,59.42493867
3486,1,4836175,4836174,1.89435E+15,1.89527E+15,8000029,8000029,7979844,7985275,1514786658,1514786634,1,0.5,1.286957,100,18.534848,16.622089,24,28,59.14356623
3487,40,4836176,4836175,1.89342E+15,1.89435E+15,8003907,8000029,7995599,7979844,1514786682,1514786658,1,1,54.208502,100,1.286957,18.534848,24,48,42.43339559
3488,20,4836177,4836176,1.89434E+15,1.89342E+15,8007804,8003907,7997577,7995599,1514786686,1514786682,40,1,24.506291,60,54.208502,1.286957,4,28,45.12662653
3489,20,4836178,4836177,1.89342E+15,1.89434E+15,7999992,8007804,7996503,7997577,1514786708,1514786686,20,40,23.338122,120,24.506291,54.208502,22,26,40.1782589
3490,20,4836179,4836178,1.89527E+15,1.89342E+15,8003894,7999992,7983651,7996503,1514786712,1514786708,20,20,34.42881,120,23.338122,24.506291,4,26,51.81238393
3491,20,4836180,4836179,1.89619E+15,1.89527E+15,8007773,8003894,4511302,7983651,1514786718,1514786712,20,20,30.467701,251.68,34.42881,23.338122,6,10,45.80707086
3492,20,4836181,4836180,1.89249E+15,1.89619E+15,7999955,8007773,7983064,4511302,1514786768,1514786718,20,20,29.845738,140,30.467701,34.42881,50,56,40.14121389
3493,1,4836182,4836181,1.89249E+15,1.89249E+15,8000029,7999955,7988202,7983064,1514786780,1514786768,20,20,14.286964,782.1,29.845738,30.467701,12,62,59.36768753
3494,20,4836183,4836182,1.89249E+15,1.89249E+15,8003919,8000029,7990950,7988202,1514786797,1514786780,1,20,45.241891,405.51,14.286964,29.845738,17,29,58.00904844
3495,5,4836184,4836183,1.89249E+15,1.89249E+15,8007809,8003919,7997058,7990950,1514786813,1514786797,20,1,21.973214,91,45.241891,14.286964,16,33,42.60512707
3496,4,4836185,4836184,1.89341E+15,1.89249E+15,8011704,8007809,8004047,7997058,1514786818,1514786813,5,20,10.008548,60,21.973214,45.241891,5,21,53.10400182
3497,1,4836186,4836185,1.89249E+15,1.89341E+15,8003914,8011704,7993759,8004047,1514786846,1514786818,4,5,20.44441,100,10.008548,21.973214,28,33,58.6201683
3498,2,4836187,4836186,1.89249E+15,1.89249E+15,7996107,8003914,7990392,7993759,1514786861,1514786846,1,4,20.518,91,20.44441,10.008548,15,43,44.82599359
3499,2.01,4836188,4836187,1.89249E+15,1.89249E+15,8000004,7996107,7988340,7990392,1514786873,1514786861,2,1,25.309174,91,20.518,20.44441,12,27,47.72747996
3500,1,4836189,4836188,1.89434E+15,1.89249E+15,8003894,8000004,7992509,7988340,1514786879,1514786873,2.01,2,12.93446,55,25.309174,20.518,6,18,42.23379964
3501,4,4836190,4836189,1.89434E+15,1.89434E+15,7996107,8003894,7275370,7992509,1514786891,1514786879,1,2.01,24.713415,100,12.93446,25.309174,12,18,43.55200128
3502,20,4836191,4836190,1.89526E+15,1.89434E+15,7988337,7996107,7977632,7275370,1514786894,1514786891,4,1,27.647059,55,24.713415,12.93446,3,15,48.898117
3503,1.5,4836192,4836191,1.89526E+15,1.89526E+15,7996137,7988337,7982695,7977632,1514786905,1514786894,20,4,24.925762,150,27.647059,24.713415,11,14,58.61454377
3504,1,4836193,4836192,1.89526E+15,1.89526E+15,8000029,7996137,7991211,7982695,1514786919,1514786905,1.5,20,8.44984,91,24.925762,27.647059,14,25,41.13462097
3505,1,4836194,4836193,1.89619E+15,1.89526E+15,8003923,8000029,8001684,7991211,1514786933,1514786919,1,1.5,27.047623,91,8.44984,24.925762,14,28,47.66394987
3506,1,4836195,4836194,1.89711E+15,1.89619E+15,8000029,8003923,2331370,8001684,1514786937,1514786933,1,1,9.670746,41.54,27.047623,8.44984,4,18,46.41183645
3507,1,4836196,4836195,1.89711E+15,1.89711E+15,8000029,8000029,7989164,2331370,1514786954,1514786937,1,1,17.522585,60,9.670746,27.047623,17,21,54.79302516
3508,1,4836197,4836196,1.89804E+15,1.89711E+15,8003920,8000029,7993071,7989164,1514786960,1514786954,1,1,20.716331,68,17.522585,9.670746,6,23,47.78892068
3509,4,4836198,4836197,1.89619E+15,1.89804E+15,7996107,8003920,7979099,7993071,1514786997,1514786960,1,1,28.984009,140,20.716331,17.522585,37,43,44.39786004
3510,1,4836199,4836198,1.89804E+15,1.89619E+15,8000029,7996107,3347006,7979099,1514787002,1514786997,4,1,18.297521,55,28.984009,20.716331,5,42,45.41461297
3511,20,4836200,4836199,1.89526E+15,1.89804E+15,7992222,8000029,7986690,3347006,1514787041,1514787002,1,4,28.571396,140,18.297521,28.984009,39,44,51.74577745
3512,1,4836201,4836200,1.89526E+15,1.89526E+15,7999992,7992222,7992586,7986690,1514787051,1514787041,20,1,18.526441,150,28.571396,18.297521,10,49,44.15794373
3513,1,4836202,4836201,1.89433E+15,1.89526E+15,8000029,7999992,7987976,7992586,1514787072,1514787051,1,20,24.571198,100,18.526441,28.571396,21,31,51.67662501
3514,1,4836203,4836202,1.89248E+15,1.89433E+15,8000029,8000029,7992469,7987976,1514787104,1514787072,1,1,25.506615,150,24.571198,18.526441,32,53,48.88667668
3515,4,4836204,4836203,1.89248E+15,1.89248E+15,8000029,8000029,5791292,7992469,1514787118,1514787104,1,1,28.382036,100,25.506615,24.571198,14,46,59.87983971
3516,8,4836205,4836204,1.88971E+15,1.89248E+15,7992222,8000029,7982910,5791292,1514787157,1514787118,4,1,26.957258,120,28.382036,25.506615,39,53,49.85565544
3517,1,4836206,4836205,1.88971E+15,1.88971E+15,7999992,7992222,7989602,7982910,1514787171,1514787157,8,4,20.854133,140,26.957258,28.382036,14,53,42.21335252
3518,1,4836207,4836206,1.89063E+15,1.88971E+15,8000029,7999992,7993394,7989602,1514787179,1514787171,1,8,22.13903,120,20.854133,26.957258,8,22,47.22927465
3519,20,4836208,4836207,1.89063E+15,1.89063E+15,8003927,8000029,7990538,7993394,1514787189,1514787179,1,1,37.839483,120,22.13903,20.854133,10,18,57.67329552
3520,1,4836209,4836208,1.89156E+15,1.89063E+15,8000029,8003927,7948872,7990538,1514787194,1514787189,20,1,11.129685,60,37.839483,22.13903,5,15,52.51845124
3521,4,4836210,4836209,1.89248E+15,1.89156E+15,7992222,8000029,5039786,7948872,1514787199,1514787194,1,20,19.534783,60,11.129685,37.839483,5,10,52.81121785
3522,1,4836211,4836210,1.8934E+15,1.89248E+15,7999992,7992222,4780611,5039786,1514787206,1514787199,4,1,22.587826,50,19.534783,11.129685,7,12,57.45782444
3523,4,4836212,4836211,1.89433E+15,1.8934E+15,8000029,7999992,2909188,4780611,1514787214,1514787206,1,4,25.083103,90,22.587826,19.534783,8,15,58.58524826
3524,1,4836213,4836212,1.89618E+15,1.89433E+15,8000000,8000029,7990448,2909188,1514787218,1514787214,4,1,11.877671,58,25.083103,22.587826,4,12,57.36080006
3525,4,4836214,4836213,1.89525E+15,1.89618E+15,7992222,8000000,7919087,7990448,1514787243,1514787218,1,4,27.919842,120,11.877671,25.083103,25,29,58.41177149
