,gasprice,height,difficulty,gaslimit,gasused,timestamp,gaspricel1,gaspricel2,avegasprice,avel1,avel2,timespan1,timespan2
3533,10,4836222,1.8934E+15,8002148,7988140,1514787383,1,1,26.12866987,34.84172071,22.10442067,27,31
3534,10,4836223,1.89248E+15,8000029,7998158,1514787407,10,1,23.36615505,26.12866987,34.84172071,24,51
3535,1,4836224,1.89155E+15,8003934,8001232,1514787426,10,10,28.42417706,23.36615505,26.12866987,19,43
3536,10,4836225,1.89063E+15,8007839,7987406,1514787448,1,10,24.32440492,28.42417706,23.36615505,22,41
3537,100,4836226,1.89063E+15,8000029,2445917,1514787460,10,1,27.25398682,24.32440492,28.42417706,12,34
3538,1,4836227,1.89155E+15,7995800,7982753,1514787465,100,10,19.80496562,27.25398682,24.32440492,5,17
3539,10,4836228,1.89063E+15,8000029,7986332,1514787489,1,100,24.66628277,19.80496562,27.25398682,24,29
3540,1,4836229,1.89063E+15,8000029,7997293,1514787511,10,1,20.8603514,24.66628277,19.80496562,22,46
3541,1,4836230,1.88971E+15,8000029,7984769,1514787536,1,10,20.59913434,20.8603514,24.66628277,25,47
3542,40,4836231,1.89063E+15,8000029,3624601,1514787542,1,1,50.31653061,20.59913434,20.8603514,6,31
3543,10,4836232,1.89155E+15,8000029,7903325,1514787548,40,1,18.37760809,50.31653061,20.59913434,6,12
3544,1,4836233,1.89247E+15,8000029,6874923,1514787550,10,40,14.78723404,18.37760809,50.31653061,2,8
3545,10,4836234,1.8934E+15,7992222,4405046,1514787564,1,10,30.0793572,14.78723404,18.37760809,14,16
3546,1,4836235,1.89525E+15,8000000,7985281,1514787568,10,1,22.14869777,30.0793572,14.78723404,4,18
3547,10,4836236,1.89617E+15,7992222,579430,1514787569,1,10,28.07693077,22.14869777,30.0793572,1,5
3548,10,4836237,1.89617E+15,7999992,6541473,1514787581,10,1,27.17222536,28.07693077,22.14869777,12,13
3549,10,4836238,1.89432E+15,8000029,7981096,1514787610,10,10,27.58249153,27.17222536,28.07693077,29,41
3550,1,4836239,1.89432E+15,8003909,7989148,1514787620,10,10,26.26006944,27.58249153,27.17222536,10,39
3551,10,4836240,1.89617E+15,8000029,3378951,1514787628,1,10,25.68126606,26.26006944,27.58249153,8,18
3552,100,4836241,1.8971E+15,7992222,1383887,1514787632,10,1,31.61025769,25.68126606,26.26006944,4,12
3553,18,4836242,1.89802E+15,7984452,813705,1514787635,100,10,26.84444444,31.61025769,25.68126606,3,7
3554,17.009091,4836243,1.89895E+15,7992222,2490669,1514787640,18,100,26.26395542,26.84444444,31.61025769,5,8
3555,1,4836244,1.89617E+15,7999992,7982649,1514787682,17.009091,18,19.38028346,26.26395542,26.84444444,42,47
3556,10,4836245,1.89524E+15,7992185,7980593,1514787704,1,17.009091,30.93673149,19.38028346,26.26395542,22,64
3557,10,4836246,1.89617E+15,7984415,7942201,1514787716,10,1,26.82322216,30.93673149,19.38028346,12,34
3558,10,4836247,1.89709E+15,7976645,6009507,1514787720,10,10,42.60555699,26.82322216,30.93673149,4,16
3559,1,4836248,1.89524E+15,7984415,7965913,1514787750,10,10,14.81544638,42.60555699,26.82322216,30,34
3560,10,4836249,1.89432E+15,7976645,7957869,1514787771,1,10,21.78339719,14.81544638,42.60555699,21,51
3561,10,4836250,1.89339E+15,7968875,7958299,1514787795,10,1,24.16010523,21.78339719,14.81544638,24,45
3562,38.46875,4836251,1.89339E+15,7976656,7955970,1514787809,10,10,53.7341821,24.16010523,21.78339719,14,38
3563,100,4836252,1.89154E+15,7968875,7955383,1514787850,38.46875,10,28.20113009,53.7341821,24.16010523,41,55
3564,1,4836253,1.89247E+15,7976645,7963100,1514787857,100,38.46875,18.94054337,28.20113009,53.7341821,7,48
3565,10,4836254,1.88877E+15,7984415,7983855,1514787903,1,100,26.85881574,18.94054337,28.20113009,46,53
3566,40,4836255,1.88969E+15,7992211,7977717,1514787908,10,1,52.6122449,26.85881574,18.94054337,5,51
3567,23,4836256,1.89061E+15,8000000,7992031,1514787911,40,10,48.19354839,52.6122449,26.85881574,3,8
3568,10,4836257,1.88969E+15,8000029,7983449,1514787934,23,40,24.40579917,48.19354839,52.6122449,23,26
3569,1,4836258,1.89154E+15,7992222,7973968,1514787935,10,23,11.4827957,24.40579917,48.19354839,1,24
3570,10,4836259,1.89246E+15,7984452,7964984,1514787947,1,10,25.84623822,11.4827957,24.40579917,12,13
3571,10,4836260,1.89338E+15,7992222,4944909,1514787952,10,1,31.11491421,25.84623822,11.4827957,5,17
3572,1,4836261,1.89523E+15,7999992,2571403,1514787956,10,10,34.67443273,31.11491421,25.84623822,4,9
3573,1,4836262,1.89616E+15,8000000,7996615,1514787964,1,10,21.14370753,34.67443273,31.11491421,8,12
3574,1,4836263,1.88875E+15,8000029,7991790,1514788051,1,1,25.16952522,21.14370753,34.67443273,87,95
3575,10,4836264,1.88967E+15,8000029,7829252,1514788052,1,1,17.51338891,25.16952522,21.14370753,1,88
3576,10,4836265,1.88967E+15,8003686,7984589,1514788063,10,1,32.700249,17.51338891,25.16952522,11,12
3577,1,4836266,1.88875E+15,8000029,7997856,1514788091,10,10,9.240476751,32.700249,17.51338891,28,39
3578,100,4836267,1.88598E+15,8000029,7996708,1514788134,1,10,27.67500926,9.240476751,32.700249,43,71
3579,10,4836268,1.88691E+15,8000029,7989894,1514788142,100,1,18.00697887,27.67500926,9.240476751,8,51
3580,10,4836269,1.88598E+15,8000029,7993550,1514788172,10,100,23.49971983,18.00697887,27.67500926,30,38
3581,10,4836270,1.88598E+15,8000029,7997671,1514788184,10,10,16.49080128,23.49971983,18.00697887,12,42
3582,10,4836271,1.88506E+15,8000029,7875388,1514788203,10,10,24.81166778,16.49080128,23.49971983,19,31
3583,10,4836272,1.8869E+15,8000029,7987594,1514788210,10,10,31.01409993,24.81166778,16.49080128,7,26
3584,10,4836273,1.8869E+15,8000029,5988582,1514788223,10,10,35.92658052,31.01409993,24.81166778,13,20
3585,12,4836274,1.8869E+15,8000029,7980223,1514788235,10,10,28.6038963,35.92658052,31.01409993,12,25
3586,10,4836275,1.88783E+15,8000029,6893812,1514788251,12,10,29.58510638,28.6038963,35.92658052,16,28
3587,20,4836276,1.8869E+15,8000029,7984995,1514788285,10,12,30.31676698,29.58510638,28.6038963,34,50
3588,1,4836277,1.88782E+15,8000029,7980619,1514788292,20,10,23.79054041,30.31676698,29.58510638,7,41
3589,1,4836278,1.88782E+15,8003908,7997356,1514788311,1,20,30.58426853,23.79054041,30.31676698,19,26
3590,10,4836279,1.88875E+15,8000029,2412042,1514788320,1,1,31.8834195,30.58426853,23.79054041,9,28
3591,10,4836280,1.8869E+15,7992222,7972211,1514788350,10,1,26.59714702,31.8834195,30.58426853,30,39
3592,1,4836281,1.88782E+15,7999992,7949822,1514788354,10,10,15.21471481,26.59714702,31.8834195,4,34
3593,10,4836282,1.88875E+15,8000029,2690422,1514788358,1,10,25.95032369,15.21471481,26.59714702,4,8
3594,1,4836283,1.88967E+15,8000000,7986563,1514788364,10,1,17.73827957,25.95032369,15.21471481,6,10
3595,1,4836284,1.88967E+15,8003888,7783165,1514788376,1,10,21.48913636,17.73827957,25.95032369,12,18
3596,10,4836285,1.88874E+15,8000029,6808209,1514788397,1,1,23.85747062,21.48913636,17.73827957,21,33
3597,20,4836286,1.88874E+15,8002190,7984759,1514788407,10,1,24.31061257,23.85747062,21.48913636,10,31
3598,10,4836287,1.88782E+15,8000029,7956440,1514788426,20,10,20.24887422,24.31061257,23.85747062,19,29
3599,10,4836288,1.88782E+15,7992222,3707701,1514788437,10,20,25.43563055,20.24887422,24.31061257,11,30
3600,10,4836289,1.88874E+15,7999992,831710,1514788440,10,10,29.950005,25.43563055,20.24887422,3,14
3601,10,4836290,1.89059E+15,8000029,7212120,1514788447,10,10,24.43838333,29.950005,25.43563055,7,10
3602,10,4836291,1.89059E+15,8000029,3993620,1514788458,10,10,35.29807692,24.43838333,29.950005,11,18
3603,10,4836292,1.89059E+15,7992222,4693512,1514788467,10,10,28.94296219,35.29807692,24.43838333,9,20
3604,10,4836293,1.88967E+15,7999992,7004042,1514788485,10,10,25.79153427,28.94296219,35.29807692,18,27
3605,1,4836294,1.88967E+15,8002440,7990594,1514788495,10,10,24.36697531,25.79153427,28.94296219,10,28
3606,10,4836295,1.88967E+15,8000029,6748013,1514788508,1,10,28.44329895,24.36697531,25.79153427,13,23
3607,1,4836296,1.88874E+15,7992222,7983417,1514788533,10,1,22.30577775,28.44329895,24.36697531,25,38
3608,10,4836297,1.88598E+15,7999992,7993667,1514788571,1,10,26.52186078,22.30577775,28.44329895,38,63
3609,1,4836298,1.88598E+15,8000029,7979443,1514788587,10,1,14.66587357,26.52186078,22.30577775,16,54
3610,10,4836299,1.88598E+15,8003906,7992621,1514788608,1,10,40.34985731,14.66587357,26.52186078,21,37
3611,10,4836300,1.88598E+15,8007798,8001069,1514788619,10,1,22.22299533,40.34985731,14.66587357,11,32
3612,10,4836301,1.8869E+15,7999992,6063507,1514788627,10,10,22.18658088,22.22299533,40.34985731,8,19
3613,1,4836302,1.8869E+15,8001063,7988489,1514788638,10,10,23.73519345,22.18658088,22.22299533,11,19
3614,1,4836303,1.8869E+15,8004952,7995062,1514788647,1,10,29.50756847,23.73519345,22.18658088,9,20
3615,10,4836304,1.8869E+15,7997143,6493620,1514788659,1,1,26.46168325,29.50756847,23.73519345,12,21
3616,100,4836305,1.88782E+15,8000000,2179660,1514788667,10,1,26.62941174,26.46168325,29.50756847,8,20
3617,10,4836306,1.88782E+15,7992222,7966270,1514788683,100,10,22.06698907,26.62941174,26.46168325,16,24
3618,1,4836307,1.88874E+15,7999992,6883624,1514788685,10,100,3.169007487,22.06698907,26.62941174,2,18
3619,1,4836308,1.88874E+15,8002264,7984312,1514788697,1,10,19.31405103,3.169007487,22.06698907,12,14
3620,1,4836309,1.88874E+15,8000029,7979888,1514788713,1,1,16.03283159,19.31405103,3.169007487,16,28
3621,10,4836310,1.8869E+15,8000029,7961066,1514788742,1,1,24.17353376,16.03283159,19.31405103,29,45
3622,10,4836311,1.88782E+15,8000029,6368201,1514788748,10,1,28.47803773,24.17353376,16.03283159,6,35
3623,10,4836312,1.88966E+15,8000029,4674482,1514788752,10,10,19.97173999,28.47803773,24.17353376,4,10
3624,1,4836313,1.88966E+15,8000000,7998240,1514788761,10,10,19.36173503,19.97173999,28.47803773,9,13
3625,10,4836314,1.89151E+15,8000029,1382542,1514788764,1,10,13.07692308,19.36173503,19.97173999,3,12
3626,1,4836315,1.89243E+15,7992222,7982712,1514788769,10,1,22.31850402,13.07692308,19.36173503,5,8
3627,1,4836316,1.89335E+15,7999992,7998064,1514788775,1,10,264367845.8,22.31850402,13.07692308,6,11
3628,1,4836317,1.89428E+15,7992185,7980874,1514788779,1,1,534883734.8,264367845.8,22.31850402,4,10
3629,10,4836318,1.89428E+15,7999955,7983537,1514788792,1,1,25.48672906,534883734.8,264367845.8,13,17
3630,100,4836319,1.89335E+15,8003838,7983470,1514788826,10,1,36.46381279,25.48672906,534883734.8,34,47
3631,1,4836320,1.89428E+15,7996033,7990041,1514788836,100,10,112195139.3,36.46381279,25.48672906,10,44
3632,10,4836321,1.89335E+15,8000029,7938322,1514788856,1,100,27.51572806,112195139.3,36.46381279,20,30
3633,1,4836322,1.89428E+15,8003846,7989211,1514788860,10,1,460000031,27.51572806,112195139.3,4,24
3634,1,4836323,1.89428E+15,8007733,7988163,1514788879,1,10,25.79342712,460000031,27.51572806,19,23
3635,10,4836324,1.89428E+15,8000029,5153819,1514788891,1,1,23.72967234,25.79342712,460000031,12,31
3636,20,4836325,1.8952E+15,8000029,451218,1514788892,10,1,31.5625,23.72967234,25.79342712,1,13
3637,1,4836326,1.8952E+15,8000000,7998576,1514788906,20,10,370967766.3,31.5625,23.72967234,14,15
3638,10,4836327,1.89335E+15,8000029,7994617,1514788940,1,20,27.90323093,370967766.3,31.5625,34,48
3639,10,4836328,1.89243E+15,8000029,7982404,1514788962,10,1,22.88018869,27.90323093,370967766.3,22,56
3640,1,4836329,1.89243E+15,8000029,7999995,1514788977,10,10,21.20379988,22.88018869,27.90323093,15,37
3641,10,4836330,1.89243E+15,8000029,7968844,1514788987,1,10,22.53321475,21.20379988,22.88018869,10,25
3642,100,4836331,1.89058E+15,7992222,7992019,1514789017,10,1,25.13321607,22.53321475,21.20379988,30,40
3643,1,4836332,1.88966E+15,7999992,7982062,1514789036,100,10,4.519699818,25.13321607,22.53321475,19,49
3644,10,4836333,1.88873E+15,7992185,7988747,1514789060,1,100,25.94458433,4.519699818,25.13321607,24,43
3645,12,4836334,1.88873E+15,7984415,7918697,1514789074,10,1,33.98121094,25.94458433,4.519699818,14,38
3646,1,4836335,1.88966E+15,7992185,7980906,1514789082,12,10,9.410430622,33.98121094,25.94458433,8,22
3647,10,4836336,1.88966E+15,7999955,4758254,1514789092,1,12,32.84428945,9.410430622,33.98121094,10,18
3648,10,4836337,1.88873E+15,7992148,7983698,1514789112,10,1,25.81415227,32.84428945,9.410430622,20,30
3649,1,4836338,1.88873E+15,7984378,7962578,1514789127,10,10,17.48325291,25.81415227,32.84428945,15,35
3650,100,4836339,1.88504E+15,7992148,7981866,1514789176,1,10,29.14953453,17.48325291,25.81415227,49,64
3651,10,4836340,1.88596E+15,7984378,7980951,1514789178,100,1,20.28001453,29.14953453,17.48325291,2,51
3652,10,4836341,1.88596E+15,7992148,7932937,1514789195,10,100,34.36191115,20.28001453,29.14953453,17,19
3653,10,4836342,1.88596E+15,7999918,7027246,1514789208,10,10,26.01337099,34.36191115,20.28001453,13,30
3654,1,4836343,1.88781E+15,7992111,7976556,1514789214,10,10,14.39911084,26.01337099,34.36191115,6,19
3655,10,4836344,1.88781E+15,7984341,6866884,1514789227,1,10,24.81545088,14.39911084,26.01337099,13,19
3656,1,4836345,1.88781E+15,7976571,7949126,1514789237,10,1,16.43320097,24.81545088,14.39911084,10,23
3657,1,4836346,1.88873E+15,7984359,7935565,1514789242,1,10,20.27428256,16.43320097,24.81545088,5,15
3658,1,4836347,1.88873E+15,7992155,7963446,1514789255,1,1,22.01759265,20.27428256,16.43320097,13,18
3659,20,4836348,1.88781E+15,7999958,7995344,1514789278,1,1,24.41527406,22.01759265,20.27428256,23,36
3660,10,4836349,1.88688E+15,7992148,7984965,1514789302,20,1,23.22630531,24.41527406,22.01759265,24,47
3661,1,4836350,1.88873E+15,7999918,7997478,1514789308,10,20,16.03272275,23.22630531,24.41527406,6,30
3662,1,4836351,1.88873E+15,8000029,7984299,1514789323,1,10,21.02907752,16.03272275,23.22630531,15,21
3663,10,4836352,1.88688E+15,8000029,7992603,1514789353,1,1,23.21930863,21.02907752,16.03272275,30,45
3664,10,4836353,1.88688E+15,8000029,7169071,1514789365,10,1,35.32121762,23.21930863,21.02907752,12,42
3665,10,4836354,1.8878E+15,8000029,3684675,1514789372,10,10,31.97925,35.32121762,23.21930863,7,19
3666,1,4836355,1.88873E+15,7992222,7988806,1514789382,10,10,22.4341951,31.97925,35.32121762,10,17
3667,10,4836356,1.88688E+15,7984452,7978925,1514789409,1,10,27.39517157,22.4341951,31.97925,27,37
3668,10,4836357,1.88872E+15,7992222,6017225,1514789416,10,1,27.89741242,27.39517157,22.4341951,7,34
3669,1,4836358,1.88965E+15,7993233,7987702,1514789433,10,10,23.23336921,27.89741242,27.39517157,17,24
3670,20,4836359,1.89057E+15,7985451,476208,1514789437,1,10,25.58823529,23.23336921,27.89741242,4,21
3671,0.1,4836360,1.89149E+15,7977681,7941210,1514789442,20,1,10.93479543,25.58823529,23.23336921,5,9
3672,1,4836361,1.89057E+15,7985470,7980094,1514789465,0.1,20,26.96337283,10.93479543,25.58823529,23,28
3673,10,4836362,1.89057E+15,7977681,6067268,1514789481,1,0.1,28.31582088,26.96337283,10.93479543,16,39
3674,10,4836363,1.89057E+15,7969911,3753042,1514789495,10,1,27.97235577,28.31582088,26.96337283,14,30
3675,1,4836364,1.89149E+15,7977681,2597119,1514789498,10,10,4.4,27.97235577,28.31582088,3,17
3676,10,4836365,1.8878E+15,7969911,7957337,1514789546,1,10,29.16378924,4.4,27.97235577,48,51
3677,10,4836366,1.88872E+15,7977681,7945281,1514789552,10,1,23.75147059,29.16378924,4.4,6,54
3678,10,4836367,1.88964E+15,7985451,7939334,1514789557,10,10,31.30265487,23.75147059,29.16378924,5,11
3679,120,4836368,1.89056E+15,7993248,7981776,1514789564,10,10,58.97244207,31.30265487,23.75147059,7,12
3680,40,4836369,1.88964E+15,8000000,7986752,1514789583,120,10,52.51415342,58.97244207,31.30265487,19,26
3681,20,4836370,1.89056E+15,8003888,7984988,1514789589,40,120,22.88219879,52.51415342,58.97244207,6,25
3682,10,4836371,1.89056E+15,7996107,7984988,1514789606,20,40,20.94394697,22.88219879,52.51415342,17,23
3683,10,4836372,1.88964E+15,7988337,7986320,1514789624,10,20,21.54410022,20.94394697,22.88219879,18,35
3684,1,4836373,1.89149E+15,7996107,7755225,1514789631,10,10,10.65185185,21.54410022,20.94394697,7,25
3685,1,4836374,1.89241E+15,8000029,7983659,1514789639,1,10,19.45379473,10.65185185,21.54410022,8,15
3686,1,4836375,1.89333E+15,8000029,6194621,1514789646,1,1,19.04694742,19.45379473,10.65185185,7,15
3687,1,4836376,1.89241E+15,8000029,7903499,1514789667,1,1,24.20656218,19.04694742,19.45379473,21,28
3688,10,4836377,1.89148E+15,7992222,7979460,1514789687,1,1,27.22953262,24.20656218,19.04694742,20,41
3689,1,4836378,1.89333E+15,7984452,7966028,1514789692,10,1,17.17323005,27.22953262,24.20656218,5,25
3690,13.0001,4836379,1.89426E+15,7976682,1828949,1514789697,1,10,43.8805476,17.17323005,27.22953262,5,10
3691,10,4836380,1.89518E+15,7968912,3898359,1514789704,13.0001,1,25.78028169,43.8805476,17.17323005,7,12
3692,1,4836381,1.89611E+15,7976682,3898118,1514789714,10,13.0001,21.37516739,25.78028169,43.8805476,10,17
3693,100,4836382,1.89333E+15,7984470,7965817,1514789758,1,10,45.51380238,21.37516739,25.78028169,44,54
3694,10,4836383,1.89333E+15,7976682,7957130,1514789775,100,1,20.45023601,45.51380238,21.37516739,17,61
3695,10,4836384,1.89333E+15,7984452,7971804,1514789790,10,100,21.51168478,20.45023601,45.51380238,15,32
3696,10,4836385,1.89333E+15,7992248,7973099,1514789807,10,10,25.44972788,21.51168478,20.45023601,17,32
3697,1,4836386,1.8924E+15,8000000,7961912,1514789825,10,10,22.2411262,25.44972788,21.51168478,18,35
3698,10,4836387,1.89148E+15,7992222,6273098,1514789848,1,10,27.78307762,22.2411262,25.44972788,23,41
3699,1,4836388,1.89148E+15,7999992,6758512,1514789857,10,1,12.35179904,27.78307762,22.2411262,9,32
3700,100,4836389,1.89056E+15,8002081,7990738,1514789877,1,10,27.55790759,12.35179904,27.78307762,20,29
3701,20,4836390,1.88963E+15,8005973,7994389,1514789899,100,1,27.30940134,27.55790759,12.35179904,22,42
3702,10,4836391,1.89056E+15,8000029,7670782,1514789903,20,100,15.86033814,27.30940134,27.55790759,4,26
3703,10,4836392,1.89148E+15,7992222,1267988,1514789904,10,20,28.27027297,15.86033814,27.30940134,1,5
3704,20,4836393,1.8924E+15,7984452,4207555,1514789915,10,10,24.45004968,28.27027297,15.86033814,11,12
3705,15,4836394,1.8924E+15,7976682,2309627,1514789925,20,10,27.69677419,24.45004968,28.27027297,10,21
3706,1,4836395,1.8924E+15,7984452,7972673,1514789935,15,20,16.79076418,27.69677419,24.45004968,10,20
3707,100,4836396,1.89148E+15,7992248,7972854,1514789969,1,15,32.54167451,16.79076418,27.69677419,34,44
3708,1,4836397,1.89148E+15,8000029,7992772,1514789986,100,1,12.35759899,32.54167451,16.79076418,17,51
3709,1,4836398,1.89148E+15,8000029,7227302,1514789995,1,100,17.65755208,12.35759899,32.54167451,9,26
3710,100,4836399,1.88963E+15,8002804,8001554,1514790029,1,1,34.42814612,17.65755208,12.35759899,34,43
3711,10,4836400,1.89055E+15,7994997,7238299,1514790037,100,1,19.56642939,34.42814612,17.65755208,8,42
3712,100,4836401,1.88594E+15,7987227,7969737,1514790092,10,100,29.20048094,19.56642939,34.42814612,55,63
3713,100,4836402,1.88686E+15,7995026,7983849,1514790107,100,10,38.77303409,29.20048094,19.56642939,15,70
3714,10,4836403,1.88778E+15,8000000,7991875,1514790110,100,100,10.90944722,38.77303409,29.20048094,3,18
3715,1,4836404,1.88686E+15,8003895,7991429,1514790133,10,100,27.51694819,10.90944722,38.77303409,23,26
3716,1,4836405,1.8887E+15,7996107,1313551,1514790139,1,10,21.32407683,27.51694819,10.90944722,6,29
3717,1,4836406,1.8887E+15,8000029,7993696,1514790156,1,1,11.67936403,21.32407683,27.51694819,17,23
3718,10,4836407,1.88778E+15,8000029,7994108,1514790178,1,1,22.68870951,11.67936403,21.32407683,22,39
3719,1,4836408,1.88778E+15,8000029,7973960,1514790195,10,1,23.1846487,22.68870951,11.67936403,17,39
3720,1,4836409,1.8887E+15,8003898,7985404,1514790200,1,10,24.66951351,23.1846487,22.68870951,5,22
3721,10,4836410,1.88962E+15,8000029,5233841,1514790211,1,1,22.5921604,24.66951351,23.1846487,11,16
3722,1,4836411,1.89147E+15,8000029,7998414,1514790216,10,1,16.06235561,22.5921604,24.66951351,5,16
3723,10,4836412,1.89147E+15,8000029,5090104,1514790225,1,10,22.34036352,16.06235561,22.5921604,9,14
3724,10,4836413,1.89147E+15,7992222,7983501,1514790236,10,1,28.91715611,22.34036352,16.06235561,11,20
3725,1,4836414,1.89147E+15,7999992,4235913,1514790253,10,10,33.17393711,28.91715611,22.34036352,17,28
3726,1,4836415,1.88962E+15,8000029,7984031,1514790283,1,10,25.6803231,33.17393711,28.91715611,30,47
3727,1,4836416,1.89147E+15,8000029,7969799,1514790290,1,1,26.24422837,25.6803231,33.17393711,7,37
3728,1,4836417,1.89239E+15,8003892,8001950,1514790299,1,1,34.91321617,26.24422837,25.6803231,9,16
3729,10,4836418,1.89239E+15,8000029,5231885,1514790309,1,1,24.34913092,34.91321617,26.24422837,10,19
